id;time;subscriber;aprefix;destination;invoice group;prefix;pbx;direction;volume/time(secs);price;free;forward;servingnetwork;reason;billed;zone
972293087;20-06-2019 09:05;46840836389;Sweden;47913105XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972293462;20-06-2019 09:06;46840836384;Sweden;47454643XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972293922;20-06-2019 09:08;46840836388;Sweden;4419278723XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
972294015;20-06-2019 09:09;46840836388;Sweden;61019278723XX;Udland;Australia;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
972294509;20-06-2019 09:11;46840836388;Sweden;4451496119XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
972294810;20-06-2019 09:12;4578772918;Danmark Fastnet;45821005XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
972294933;20-06-2019 09:12;46840836388;Sweden;467396906XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972295161;20-06-2019 09:13;46840836388;Sweden;467026663XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972295462;20-06-2019 09:15;46840836384;Sweden;467613989XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;600;4,7;no;0;;0;yes;Norden Mobil
972295502;20-06-2019 09:15;46840836388;Sweden;46878266XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
972296910;20-06-2019 09:20;4569669633;Danmark Fastnet;45299971XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
972297106;20-06-2019 09:21;4570200645;Danmark 70 nummer;45303024XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;420;2,85;no;0;;0;yes;Norden Mobil (DK)
972297581;20-06-2019 09:22;46840836389;Sweden;46840569XX;Udland;Sweden;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
972297690;20-06-2019 09:23;46840836388;Sweden;61019278723XX;Udland;Australia;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
972298039;20-06-2019 09:24;4569669633;Danmark Fastnet;45313246XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
972298868;20-06-2019 09:27;46840836384;Sweden;47971991XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;300;2,45;no;0;;0;yes;Norden Mobil
972299860;20-06-2019 09:31;4569669632;Danmark Fastnet;45465643XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;1080;0,95;no;0;;0;yes;Norden (DK)
972300391;20-06-2019 09:32;46840836389;Sweden;47913105XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;300;2,45;no;0;;0;yes;Norden Mobil
972300744;20-06-2019 09:34;4578772915;Danmark Fastnet;45309302XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
972300774;20-06-2019 09:34;46840836384;Sweden;467641669XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972301299;20-06-2019 09:36;46840836384;Sweden;463644054XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
972301676;20-06-2019 09:37;46840836384;Sweden;467099221XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;1560;11,9;no;0;;0;yes;Norden Mobil
972305699;20-06-2019 09:51;46840836388;Sweden;467255201XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972305895;20-06-2019 09:51;4533456546;Danmark Fastnet;45204492XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
972309451;20-06-2019 10:03;4569669633;Danmark Fastnet;45206087XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
972310902;20-06-2019 10:08;4533456546;Danmark Fastnet;45423398XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
972310965;20-06-2019 10:08;4578772922;Danmark Fastnet;45723116XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
972312032;20-06-2019 10:11;46840836388;Sweden;4486021260XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
972312987;20-06-2019 10:14;46840836388;Sweden;46372625XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
972313545;20-06-2019 10:16;46840836388;Sweden;467687621XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
972314181;20-06-2019 10:18;46840836388;Sweden;467672362XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972315201;20-06-2019 10:20;46840304715;Sweden;45473742XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
972315267;20-06-2019 10:21;46840836384;Sweden;461087876XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
972315650;20-06-2019 10:22;46840836384;Sweden;467331721XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
972317592;20-06-2019 10:28;46840836388;Sweden;467081021XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
972317967;20-06-2019 10:30;4578772918;Danmark Fastnet;45261525XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
